Product ID,Product Title, Merchant ID, Cluster ID, Cluster Label, Category ID, Category Label
13815,intel core intel core i7 7700k processor 8m cache up to 4.50 ghz,18,5855,Intel Core i7-7700K 4.2GHz  Box,2615,CPUs
13816,intel core i7 7700k 4.20ghz s1151 8mb cache unlocked kaby lake cpu,8,5855,Intel Core i7-7700K 4.2GHz  Box,2615,CPUs
13817,intel core i7 7700k 4.20ghz s1151 8mb cache unlocked kaby lake cpu,10,5855,Intel Core i7-7700K 4.2GHz  Box,2615,CPUs
13818,intel i7 7700k quad core 4.2ghz lga1151 hd 630 8mb intel hd graphics cache 91w tdp cpu processor,3,5855,Intel Core i7-7700K 4.2GHz  Box,2615,CPUs
13819,intel core i7 7700k kabylake 4.20 ghz socket 1151 8mb cache retail boxed processor,121,5855,Intel Core i7-7700K 4.2GHz  Box,2615,CPUs
13820,intel core i7 7700k overclockable kaby lake quad core 4.2 ghz lga 1151 processor,5,5855,Intel Core i7-7700K 4.2GHz  Box,2615,CPUs
13821,intel core i7 7700k 4.20ghz socket 1151 cpu processor,30,5855,Intel Core i7-7700K 4.2GHz  Box,2615,CPUs
13822,intel core i7 7700k 4.20 ghz socket 1151 8mb cache retail boxed proces,4,5855,Intel Core i7-7700K 4.2GHz  Box,2615,CPUs
13823,intel core i7 7700k processor 4.2 ghz box 8 mb smart cache,14,5855,Intel Core i7-7700K 4.2GHz  Box,2615,CPUs
13824,corei7 7700k3.6ghz 8mbsmartcache box,90,5855,Intel Core i7-7700K 4.2GHz  Box,2615,CPUs
13825,wof processor intel core i7 i7 7700k 4 x 4.2 ghz q,16,5855,Intel Core i7-7700K 4.2GHz  Box,2615,CPUs
13826,intel core cpu i7 7700k sockel 1151 8m up to 4.20 ghz fc lga14c box bx80677i77700k,36,5855,Intel Core i7-7700K 4.2GHz  Box,2615,CPUs
13827,intel core intel core i5 7400 processor 6m cache up to 3.50 ghz,18,5856,Intel Core i5 7400 3.0GHz  Box,2615,CPUs
13828,intel core i5 7400 3.00ghz s1151 6mb cache kaby lake cpu,8,5856,Intel Core i5 7400 3.0GHz  Box,2615,CPUs
13829,intel core i5 7400 3.00ghz s1151 6mb cache kaby lake cpu,10,5856,Intel Core i5 7400 3.0GHz  Box,2615,CPUs
13830,intel core i5 7400 kaby lake quad core 3.0ghz lga 1151 processor,5,5856,Intel Core i5 7400 3.0GHz  Box,2615,CPUs
13831,intel core i5 7400 3.0ghz socket 1151 cpu processor,30,5856,Intel Core i5 7400 3.0GHz  Box,2615,CPUs
13832,intel core i5 7400 processor 3 ghz box 6 mb smart cache,14,5856,Intel Core i5 7400 3.0GHz  Box,2615,CPUs
13833,intel core i5 7400 3.00ghz socket 1151 6mb retail boxed processor,4,5856,Intel Core i5 7400 3.0GHz  Box,2615,CPUs
13834,boxed processor intel core i5 i5 7400 4 x 3.0 ghz,16,5856,Intel Core i5 7400 3.0GHz  Box,2615,CPUs
13835,intel core i5 7400 3.00ghz skt1151 6mb cache boxed bx80677i57400 components processors cpu,3,5856,Intel Core i5 7400 3.0GHz  Box,2615,CPUs
13836,intel kaby lake i5 7400 quad core 1151 65w 3.0 ghz 14nm 6mb cache hd gfx 8 gt/s,197,5856,Intel Core i5 7400 3.0GHz  Box,2615,CPUs
13837,intel core i5 7400 k i5 3 ghz skt 1151 kaby lake 6 mb box set quad tdp bx80677i57400,36,5856,Intel Core i5 7400 3.0GHz  Box,2615,CPUs
13838,amd ryzen 7 1700 65 w 8/16core 3.7ghz 4mb cpu black,3,5857,AMD Ryzen 7 1700 3GHz Box,2615,CPUs
13839,amd ryzen 7 1700 8 core am4 cpu/processor with wraith spire 95w cooler,4,5857,AMD Ryzen 7 1700 3GHz Box,2615,CPUs
13840,amd ryzen 7 eight core 1700 3.70ghz socket am4 processor retail,5,5857,AMD Ryzen 7 1700 3GHz Box,2615,CPUs
13841,amd ryzen 7 1700x socket am4,30,5857,AMD Ryzen 7 1700 3GHz Box,2615,CPUs
13842,amd ryzen 7 1700 3ghz 16mb l3 processor,14,5857,AMD Ryzen 7 1700 3GHz Box,2615,CPUs
13843,amd ryzen 7 1700 8 core 16 thread am4 cpu processor with wraith spire 95w cooler,121,5857,AMD Ryzen 7 1700 3GHz Box,2615,CPUs
13844,amd 7 1700. processor family amd ryzen 7 processor frequency 3 ghz,18,5857,AMD Ryzen 7 1700 3GHz Box,2615,CPUs
13845,boxed processor amd ryzen 7 1700 8 x 3.0 ghz octa,16,5857,AMD Ryzen 7 1700 3GHz Box,2615,CPUs
13846,amd ryzen 7 1700 wraith spire 95w cooler am4 3.70ghz 20mb cpu,8,5857,AMD Ryzen 7 1700 3GHz Box,2615,CPUs
13847,amd prozessor cpu ryzen 7 sockel am4 1700 8 x 3 00 ghz 16 mb 14 nm box yd1700bbaebox,36,5857,AMD Ryzen 7 1700 3GHz Box,2615,CPUs
13848,intel core intel core i5 8400 processor 9m cache up to 4.00 ghz,18,5858,Intel Core i5-8400 2.8GHz  Box,2615,CPUs
13849,intel core i5 8400 2.8ghz 6 core 9mb cache lga1151 includes intel optane memory series 16gb,8,5858,Intel Core i5-8400 2.8GHz  Box,2615,CPUs
13850,intel core i5 8400 1151 2.8ghz coffee lake processor,5,5858,Intel Core i5-8400 2.8GHz  Box,2615,CPUs
13851,intel core i5 8400 2.80ghz coffee lake hex core processor,30,5858,Intel Core i5-8400 2.8GHz  Box,2615,CPUs
13852,intel core i5 8400 processor 2.8 ghz box 9 mb smart cache,14,5858,Intel Core i5-8400 2.8GHz  Box,2615,CPUs
13853,intel core i5 8400 2.80ghz socket 1151 processor,4,5858,Intel Core i5-8400 2.8GHz  Box,2615,CPUs
13854,intel core i5 8400 socket 1151 coffee lake 6 core 6 thread 2.8ghz 9mb cache retail cpu,121,5858,Intel Core i5-8400 2.8GHz  Box,2615,CPUs
13855,boxed processor intel core i5 i5 8400 6 x 2.8 ghz,16,5858,Intel Core i5-8400 2.8GHz  Box,2615,CPUs
13856,intel i5 8400 coffee lake 2.8ghz six core,197,5858,Intel Core i5-8400 2.8GHz  Box,2615,CPUs
13857,intel core i5 cpu prozessor i5 8400 2 8 ghz 9 mb lga 1151 6 core 6 threads coffee lake bx80684i58400,36,5858,Intel Core i5-8400 2.8GHz  Box,2615,CPUs
13858,amd yd1200bbaebox yd1200bbaebox ryzen 3 1200 cpu with wraith stealth cooler silver,17,5859,AMD Ryzen 3 1200 3.1GHz Box,2615,CPUs
13859,amd ryzen 3 1200 quad core am4 processor with wraith stealth cooler,5,5859,AMD Ryzen 3 1200 3.1GHz Box,2615,CPUs
13860,amd ryzen 3 1200 am4 retail boxed processor with wraith stealth cooler,4,5859,AMD Ryzen 3 1200 3.1GHz Box,2615,CPUs
13861,amd ryzen 3 1200 cpu with wraith cooler am4 3.1ghz 3.4 turbo quad core 65w 10mb cache 14nm,198,5859,AMD Ryzen 3 1200 3.1GHz Box,2615,CPUs
13862,amd ryzen 3 1200 cpu with wraith cooler am4 3.1ghz 3.4 turbo quad core 65w 10mb cache 14nm,199,5859,AMD Ryzen 3 1200 3.1GHz Box,2615,CPUs
13863,amd yd1200bbaebox yd1200bbaebox ryzen 3 1200 cpu with wraith stealth cooler silver,3,5859,AMD Ryzen 3 1200 3.1GHz Box,2615,CPUs
13864,amd ryzen 3 1200 3.1ghz 8mb l3 box processor,14,5859,AMD Ryzen 3 1200 3.1GHz Box,2615,CPUs
13865,amd ryzen 3 1200 cpu with wraith cooler am4 3.1ghz 3.4 turbo qua,18,5859,AMD Ryzen 3 1200 3.1GHz Box,2615,CPUs
13866,amd ryzen 3 1200 am4 quad core retail boxed processor with wraith stealth cooler,121,5859,AMD Ryzen 3 1200 3.1GHz Box,2615,CPUs
13867,boxed processor amd ryzen 3 1200 4 x 3.1 ghz quad,16,5859,AMD Ryzen 3 1200 3.1GHz Box,2615,CPUs
13868,amd prozessor ryzen 3 1200 r3 3 4 ghz 10 mb sockel am4 summit ridge box set yd1200bbaebox,36,5859,AMD Ryzen 3 1200 3.1GHz Box,2615,CPUs
13869,intel core intel core i3 7100 processor 3m cache 3.90 ghz 7th g,18,5860,Intel Core i3-7100 3.90GHz  Box,2615,CPUs
13870,intel core i3 7100 kabylake 3.90ghz socket 1151 3mb retail boxed processor,121,5860,Intel Core i3-7100 3.90GHz  Box,2615,CPUs
13871,intel core i3 7100 kaby lake dual core 3.9 ghz lga 1151 processor,5,5860,Intel Core i3-7100 3.90GHz  Box,2615,CPUs
13872,intel core i3 7100 3.90ghz socket 1151 3mb retail boxed processor,4,5860,Intel Core i3-7100 3.90GHz  Box,2615,CPUs
13873,intel core i3 7100 3.90ghz socket 1151 cpu processor,30,5860,Intel Core i3-7100 3.90GHz  Box,2615,CPUs
13874,intel core i3 7100 3.90ghz s1151 3mb kaby lake cpu,8,5860,Intel Core i3-7100 3.90GHz  Box,2615,CPUs
13875,intel core i3 7100 3.90 ghz cpu black,3,5860,Intel Core i3-7100 3.90GHz  Box,2615,CPUs
13876,intel core i3 7100 3.90ghz s1151 3mb kaby lake cpu,10,5860,Intel Core i3-7100 3.90GHz  Box,2615,CPUs
13877,intel core i3 7100 processor 3.9 ghz box 3 mb smart cache,14,5860,Intel Core i3-7100 3.90GHz  Box,2615,CPUs
13878,boxed processor intel core i3 i3 7100 2 x 3.9 ghz,16,5860,Intel Core i3-7100 3.90GHz  Box,2615,CPUs
13879,intel cpu prozessor core i3 7100 i3 3 9 ghz skt 1151 kaby lake mb box set dual bx80677i37100,36,5860,Intel Core i3-7100 3.90GHz  Box,2615,CPUs
13880,amd ryzen 7 2700x 8 core 20 mb cache 105 w cpu with wraith prism cooler black,17,5861,AMD Ryzen 7 2700X 3.7GHz  Box,2615,CPUs
13881,amd ryzen 7 eight core 2700x 4.35ghz socket am4 processor retail,5,5861,AMD Ryzen 7 2700X 3.7GHz  Box,2615,CPUs
13882,amd ryzen 7 2700x gen2 socket am4,30,5861,AMD Ryzen 7 2700X 3.7GHz  Box,2615,CPUs
13883,amd ryzen 7 2700x am4 processor with rgb wraith prism cooler,4,5861,AMD Ryzen 7 2700X 3.7GHz  Box,2615,CPUs
13884,amd ryzen 7 2700x 8 core 20 mb cache 105 w cpu with wraith prism cooler black,3,5861,AMD Ryzen 7 2700X 3.7GHz  Box,2615,CPUs
13885,amd ryzen 7 2700x processor 3.7 ghz box,14,5861,AMD Ryzen 7 2700X 3.7GHz  Box,2615,CPUs
13886,amd ryzen 7 2700x am4 8 core 16 thread processor with rgb wraith prism cooler retail,121,5861,AMD Ryzen 7 2700X 3.7GHz  Box,2615,CPUs
13887,boxed processor amd ryzen 7 2700x 8 x 3.7 ghz octa,16,5861,AMD Ryzen 7 2700X 3.7GHz  Box,2615,CPUs
13888,amd ryzen 7 cpu 2700x 3.7 ghz pinnacle ridge sockel am4 boxed 4 35 20 mb box set yd270xbgafbox,36,5861,AMD Ryzen 7 2700X 3.7GHz  Box,2615,CPUs
13889,amd ryzen 7 2700 am4 processor with led wraith spire cooler,4,5862,AMD Ryzen 7 2700 3.2GHz  Box,2615,CPUs
13890,amd ryzen 7 2700 8 core 20 mb cache 65 w cpu with wraith spire cooler black,17,5862,AMD Ryzen 7 2700 3.2GHz  Box,2615,CPUs
13891,amd ryzen 7 eight core 2700 4.10ghz socket am4 processor retail,5,5862,AMD Ryzen 7 2700 3.2GHz  Box,2615,CPUs
13892,amd ryzen 7 2700 gen2 socket am4,30,5862,AMD Ryzen 7 2700 3.2GHz  Box,2615,CPUs
13893,amd ryzen 7 2700 8 core 20 mb cache 65 w cpu with wraith spire cooler black,3,5862,AMD Ryzen 7 2700 3.2GHz  Box,2615,CPUs
13894,amd ryzen 7 2700 am4 8 core 16 thread processor with led wraith spire cooler retail,121,5862,AMD Ryzen 7 2700 3.2GHz  Box,2615,CPUs
13895,amd ryzen 7 2700 processor 3.2 ghz box 16 mb l3,14,5862,AMD Ryzen 7 2700 3.2GHz  Box,2615,CPUs
13896,wof processor amd ryzen 7 2700 8 x 3.2 ghz octa co,16,5862,AMD Ryzen 7 2700 3.2GHz  Box,2615,CPUs
13897,amd ryzen 7 cpu 2700 3.2 ghz pinnacle ridge sockel am4 boxed 4 1 20 mb box set yd2700bbafbox,36,5862,AMD Ryzen 7 2700 3.2GHz  Box,2615,CPUs
13898,amd ryzen 3 2200g amd ryzen 3 3.5 ghz socket am4 pc 14 nm 2200g,18,5863,AMD Ryzen 3 2200G 3.5GHz  Box,2615,CPUs
13899,amd ryzen 3 2200g processor,4,5863,AMD Ryzen 3 2200G 3.5GHz  Box,2615,CPUs
13900,amd ryzen 3 2200g socket am4,30,5863,AMD Ryzen 3 2200G 3.5GHz  Box,2615,CPUs
13901,amd yd2200c5fbbox ryzen 3 2200g quad core apu with radeon vega 8 3.50 ghz,24,5863,AMD Ryzen 3 2200G 3.5GHz  Box,2615,CPUs
13902,amd ryzen 3 2200g processor 3.5 ghz box 2 mb l2,14,5863,AMD Ryzen 3 2200G 3.5GHz  Box,2615,CPUs
13903,amd ryzen 3 2200g with radeon rx vega 8 graphics 3.5ghz quad core am4 socket overclockable processor,198,5863,AMD Ryzen 3 2200G 3.5GHz  Box,2615,CPUs
13904,amd ryzen 3 2200g with radeon rx vega 8 graphics 3.5ghz quad core am4 socket overclockable processor,199,5863,AMD Ryzen 3 2200G 3.5GHz  Box,2615,CPUs
13905,amd ryzen 3 2200g 4 thread 3.5ghz /3.7ghz turbo vega graphics am4 cpu inc wraith stealth cooler,121,5863,AMD Ryzen 3 2200G 3.5GHz  Box,2615,CPUs
13906,amd prozessor ryzen 3 cpu 2200g 3 7 ghz fsb1.100 4 mb sockel am4 box set yd2200c5fbbox,36,5863,AMD Ryzen 3 2200G 3.5GHz  Box,2615,CPUs
13907,amd ryzen 7 1800x 8 core 16 thread am4 cpu processor,121,5864,AMD Ryzen 7 1800X 3.6GHz Box,2615,CPUs
13908,amd yd180xbcaewof ryzen 7 1800x 8 core 3.6 ghz 4.0 ghz turbo socket am4 95w desktop processor,3,5864,AMD Ryzen 7 1800X 3.6GHz Box,2615,CPUs
13909,amd ryzen 7 1800x socket am4,30,5864,AMD Ryzen 7 1800X 3.6GHz Box,2615,CPUs
13910,amd ryzen 7 1800x processor 3.6 ghz 16 mb l3,14,5864,AMD Ryzen 7 1800X 3.6GHz Box,2615,CPUs
13911,amd 7 1800x ryzen. processor family amd ryzen 7 processor frequenc,18,5864,AMD Ryzen 7 1800X 3.6GHz Box,2615,CPUs
13912,amd ryzen 7 1800x 8 core am4 cpu/processor,4,5864,AMD Ryzen 7 1800X 3.6GHz Box,2615,CPUs
13913,amd ryzen 7 1800x am4 4.00ghz 20mb cache cpu,8,5864,AMD Ryzen 7 1800X 3.6GHz Box,2615,CPUs
13914,wof processor amd ryzen 7 1800x 8 x 3.6 ghz octa c,16,5864,AMD Ryzen 7 1800X 3.6GHz Box,2615,CPUs
13915,amd prozessor cpu ryzen 7 sockel am4 1800x 8 x 3 60 ghz 16 mb 14 nm box yd180xbcaewof,36,5864,AMD Ryzen 7 1800X 3.6GHz Box,2615,CPUs
13916,intel core intel core i5 7600k processor 6m cache up to 4.20 ghz,18,5865,Intel Core i5-7600K 3.80GHz  Box,2615,CPUs
13917,intel bx80677i57600k cpu intel core i57600k processor 6m cache up to 4.20ghz grey,3,5865,Intel Core i5-7600K 3.80GHz  Box,2615,CPUs
13918,intel core i5 7600k 3.80ghz s1151 6mb cache unlocked kaby lake cpu,8,5865,Intel Core i5-7600K 3.80GHz  Box,2615,CPUs
13919,intel core i5 7600k 3.80ghz s1151 6mb cache unlocked kaby lake cpu,10,5865,Intel Core i5-7600K 3.80GHz  Box,2615,CPUs
13920,intel core i5 7600k kaby lake quad core lga 1151 processor,5,5865,Intel Core i5-7600K 3.80GHz  Box,2615,CPUs
13921,intel bx80677i57600k cpu intel core i57600k processor 6m cache up to 4.20ghz grey,17,5865,Intel Core i5-7600K 3.80GHz  Box,2615,CPUs
13922,intel core i5 7600k 3.80ghz socket 1151 6 mb cache retail boxed proces,4,5865,Intel Core i5-7600K 3.80GHz  Box,2615,CPUs
13923,intel core i5 7600k 3.80ghz socket 1151 cpu processor,30,5865,Intel Core i5-7600K 3.80GHz  Box,2615,CPUs
13924,intel core i5 7600k processor 3.8 ghz box 6 mb smart cache,14,5865,Intel Core i5-7600K 3.80GHz  Box,2615,CPUs
13925,intel core i5 7600k kabylake 3.80ghz socket 1151 6 mb cache retail boxed processor,121,5865,Intel Core i5-7600K 3.80GHz  Box,2615,CPUs
13926,corei5 7600k3.5ghz 6mbsmartcache box,90,5865,Intel Core i5-7600K 3.80GHz  Box,2615,CPUs
13927,wof processor intel core i5 i5 7600k 4 x 3.8 ghz q,16,5865,Intel Core i5-7600K 3.80GHz  Box,2615,CPUs
13928,intel core i5 7600k 3.5ghz 6mb smart cache box boxed 6m up to 4.10 ghz fc lga14c bx80677i57600k,36,5865,Intel Core i5-7600K 3.80GHz  Box,2615,CPUs
13929,amd fx 6300 black edition 6 core 3.5ghz desktop processor,5,5866,AMD FX-6300 3.5GHz  Box,2615,CPUs
13930,amd fx6300 black edition 6 core 3.5/4.1ghz 8mb level 3 cache 6mb level 2 cache socket am3 95w retail boxed,17,5866,AMD FX-6300 3.5GHz  Box,2615,CPUs
13931,amd fx 6300 3.5ghz socket am3 14mb cache retail boxed processor,4,5866,AMD FX-6300 3.5GHz  Box,2615,CPUs
13932,amd fx 6300 3.5ghz 6 core socket am3 cpu processor,30,5866,AMD FX-6300 3.5GHz  Box,2615,CPUs
13933,amd fx 6 core fx 6300 3.5ghz processor 14mb,198,5866,AMD FX-6300 3.5GHz  Box,2615,CPUs
13934,amd fx 6 core fx 6300 3.5ghz processor 14mb,199,5866,AMD FX-6300 3.5GHz  Box,2615,CPUs
13935,amd fx 6300 processor 3.5 ghz box 8 mb l3,14,5866,AMD FX-6300 3.5GHz  Box,2615,CPUs
13936,amd fx6 6300 black edition vishera six core am3 3.5ghz 14mb 95w,10,5866,AMD FX-6300 3.5GHz  Box,2615,CPUs
13937,amd fx6300 black edition 6 core 3.5/4.1ghz 8mb level 3 cache 6mb level 2 cache socket am3 95w retail boxed,3,5866,AMD FX-6300 3.5GHz  Box,2615,CPUs
13938,amd fx 6300 cpu am3 3.5ghz 6 core 95w 14mb cache 32nm black ed,18,5866,AMD FX-6300 3.5GHz  Box,2615,CPUs
13939,boxed processor amd fx 6300 6 x 3.5 ghz hexa core,16,5866,AMD FX-6300 3.5GHz  Box,2615,CPUs
13940,amd black fx 6300 3.5 ghz 6 core 6 threads 8 mb cache speicher fd6300wmhkbox,36,5866,AMD FX-6300 3.5GHz  Box,2615,CPUs
13941,amd ryzen 5 2600 am4 processor with wraith stealth cooler,4,5867,AMD Ryzen 5 2600 3.4GHz  Box,2615,CPUs
13942,amd ryzen 5 2600 gen2 socket am4,30,5867,AMD Ryzen 5 2600 3.4GHz  Box,2615,CPUs
13943,amd ryzen 5 six core 2600 3.90ghz socket am4 processor retail,5,5867,AMD Ryzen 5 2600 3.4GHz  Box,2615,CPUs
13944,amd ryzen 5 2600 processor 3.4 ghz box 16 mb l3,14,5867,AMD Ryzen 5 2600 3.4GHz  Box,2615,CPUs
13945,amd ryzen 5 2600 6 core 19 mb cache 65 w cpu with wraith stealth cooler black,3,5867,AMD Ryzen 5 2600 3.4GHz  Box,2615,CPUs
13946,amd ryzen 5 2600 am4 6 core 12 thread processor with wraith stealth cooler retail,121,5867,AMD Ryzen 5 2600 3.4GHz  Box,2615,CPUs
13947,wof processor amd ryzen 5 2600 6 x 3.4 ghz hexa co,16,5867,AMD Ryzen 5 2600 3.4GHz  Box,2615,CPUs
13948,amd ryzen 5 cpu 2600 3.4 ghz pinnacle ridge sockel am4 boxed 3 9 19 mb box set yd2600bbafbox,36,5867,AMD Ryzen 5 2600 3.4GHz  Box,2615,CPUs
13949,amd yd260xbcafbox 4.25 ghz 19 mb ryzen5 2600x socket am4 cpu processor,17,5868,AMD Ryzen 5 2600X 3.6GHz  Box,2615,CPUs
13950,amd ryzen 5 six core 2600x 4.20ghz socket am4 processor retail,5,5868,AMD Ryzen 5 2600X 3.6GHz  Box,2615,CPUs
13951,amd ryzen 5 2600x gen2 socket am4,30,5868,AMD Ryzen 5 2600X 3.6GHz  Box,2615,CPUs
13952,amd ryzen 5 2600x am4 processor with wraith spire cooler,4,5868,AMD Ryzen 5 2600X 3.6GHz  Box,2615,CPUs
13953,amd yd260xbcafbox 4.25 ghz 19 mb ryzen5 2600x socket am4 cpu processor,3,5868,AMD Ryzen 5 2600X 3.6GHz  Box,2615,CPUs
13954,amd ryzen 5 2600x am4 6 core 12 thread processor with wraith stealth cooler retail,121,5868,AMD Ryzen 5 2600X 3.6GHz  Box,2615,CPUs
13955,amd ryzen 5 2600x processor 3.6 ghz box 16 mb l3,14,5868,AMD Ryzen 5 2600X 3.6GHz  Box,2615,CPUs
13956,wof processor amd ryzen 5 2600x 6 x 3.6 ghz hexa c,16,5868,AMD Ryzen 5 2600X 3.6GHz  Box,2615,CPUs
13957,amd ryzen 5 cpu 2600x 3.6 ghz pinnacle ridge sockel am4 boxed 4 25 19 mb box set yd260xbcafbox,36,5868,AMD Ryzen 5 2600X 3.6GHz  Box,2615,CPUs
13958,intel core i9 7960x s2066 2.8ghz processor,5,5869,Intel Core i9 7960X 2.8GHz  Box,2615,CPUs
13959,intel core i9 7960x 2.80ghz skylake x s2066 22mb cache cpu,8,5869,Intel Core i9 7960X 2.8GHz  Box,2615,CPUs
13960,intel core i9 7960x 2.80ghz skylake x s2066 22mb cache cpu,10,5869,Intel Core i9 7960X 2.8GHz  Box,2615,CPUs
13961,intel core i9 7960x x series socket 2066 processor,4,5869,Intel Core i9 7960X 2.8GHz  Box,2615,CPUs
13962,intel core i9 7960x processor 2.8 ghz box 22 mb smart cache,14,5869,Intel Core i9 7960X 2.8GHz  Box,2615,CPUs
13963,intel core intel core i9 7960x x series processor 22m cache up to,18,5869,Intel Core i9 7960X 2.8GHz  Box,2615,CPUs
13964,intel 16 core i9 7960x unlocked cpu/processor,3,5869,Intel Core i9 7960X 2.8GHz  Box,2615,CPUs
13965,intel core i9 7960x 2.8 ghz skylake x sockel 2066 boxed i9 4 4 22 mb kaby lake x skylake x box set bx80673i97960x,36,5869,Intel Core i9 7960X 2.8GHz  Box,2615,CPUs
13966,intel core intel core i5 7600 processor 6m cache up to 4.10 ghz,18,5870,Intel Core i5 7600 3.50GHz  Box,2615,CPUs
13967,intel core i5 7600 3.5 ghz quadcore 6 mb cache cpu black,17,5870,Intel Core i5 7600 3.50GHz  Box,2615,CPUs
13968,intel core i5 7600 kaby lake quad core lga 1151 processor,5,5870,Intel Core i5 7600 3.50GHz  Box,2615,CPUs
13969,intel core i5 7600 3.50ghz socket 1151 cpu processor,30,5870,Intel Core i5 7600 3.50GHz  Box,2615,CPUs
13970,intel core i5 7600 processor 3.5 ghz box 6 mb smart cache,14,5870,Intel Core i5 7600 3.50GHz  Box,2615,CPUs
13971,intel core i5 7600 kabylake 3.50ghz socket 1151 6mb retail boxed processor,121,5870,Intel Core i5 7600 3.50GHz  Box,2615,CPUs
13972,boxed processor intel core i5 i5 7600 4 x 3.5 ghz,16,5870,Intel Core i5 7600 3.50GHz  Box,2615,CPUs
13973,corei5 7600prozessor3 5 ghzbox 6 mbsmartcache,90,5870,Intel Core i5 7600 3.50GHz  Box,2615,CPUs
13974,intel core i5 7600 i5 3 5 ghz skt 1151 kaby lake fsb1 6 mb box set quad tdp bx80677i57600,36,5870,Intel Core i5 7600 3.50GHz  Box,2615,CPUs
13975,intel core intel core i5 8600k processor 9m cache up to 4.30 ghz,18,5871,Intel Core i5-8600K 3.6GHz  Box,2615,CPUs
13976,intel core i5 8600k 8th gen s1151 3.60ghz 9mb cache coffee lake,8,5871,Intel Core i5-8600K 3.6GHz  Box,2615,CPUs
13977,intel core i5 8600k 1151 3.6ghz coffee lake processor,5,5871,Intel Core i5-8600K 3.6GHz  Box,2615,CPUs
13978,intel core i5 8600k 3.60ghz coffee lake hex core processor,30,5871,Intel Core i5-8600K 3.6GHz  Box,2615,CPUs
13979,intel bx80684i58600k 8th gen core i5 8600k processor,3,5871,Intel Core i5-8600K 3.6GHz  Box,2615,CPUs
13980,intel core i5 8600k processor 3.6 ghz box 9 mb smart cache,14,5871,Intel Core i5-8600K 3.6GHz  Box,2615,CPUs
13981,intel core i5 8600k socket 1151 coffee lake 6 core 6 thread 3.6ghz 9mb cache retail cpu,121,5871,Intel Core i5-8600K 3.6GHz  Box,2615,CPUs
13982,intel core i5 8600k cpu prozessor 3 6 ghz 9 mb 6 core 6 threads lga 1151 coffee lake bx80684i58600k,36,5871,Intel Core i5-8600K 3.6GHz  Box,2615,CPUs
13983,intel core i7 8700 processor 12m cache up to 4.60 ghz 3.2ghz 12m,18,5872,Intel Core i7-8700 3.2GHz  Box,2615,CPUs
13984,intel core i7 8700 8th gen s1151 3.20ghz 12mb cache coffee lake,8,5872,Intel Core i7-8700 3.2GHz  Box,2615,CPUs
13985,intel core i7 8700 1151 3.2ghz coffee lake processor,5,5872,Intel Core i7-8700 3.2GHz  Box,2615,CPUs
13986,intel bx80684i78700 8th gen core i7 8700 processor,3,5872,Intel Core i7-8700 3.2GHz  Box,2615,CPUs
13987,intel core i7 8700 processor 3.2 ghz box 12 mb smart cache,14,5872,Intel Core i7-8700 3.2GHz  Box,2615,CPUs
13988,intel core i7 8700 socket 1151 coffee lake 6 core 12 thread 3.2ghz 12mb cache retail cpu,121,5872,Intel Core i7-8700 3.2GHz  Box,2615,CPUs
13989,boxed processor intel core i7 i7 8700 6 x 3.2 ghz,16,5872,Intel Core i7-8700 3.2GHz  Box,2615,CPUs
13990,core i7 8700 six core 1151 3.2ghz coffee lake 12mb cache 65 watt,197,5872,Intel Core i7-8700 3.2GHz  Box,2615,CPUs
13991,intel i7 8700 cpu prozessor 3 2 ghz 12 mb 6 core 12 threads lga 1151 coffee lake bx80684i78700,36,5872,Intel Core i7-8700 3.2GHz  Box,2615,CPUs
13992,amd yd2400c5fbbox ryzen 5 2400g cpu with wraith stealth cooler and rx vega graphics black,17,5873,AMD Ryzen 5 2400G 3.6GHz  Box,2615,CPUs
13993,amd ryzen 5 2400g amd ryzen 5 3.6 ghz socket am4 pc 14 nm 2400g,18,5873,AMD Ryzen 5 2400G 3.6GHz  Box,2615,CPUs
13994,amd ryzen 5 2400g socket am4,30,5873,AMD Ryzen 5 2400G 3.6GHz  Box,2615,CPUs
13995,amd ryzen 5 2400g processor,4,5873,AMD Ryzen 5 2400G 3.6GHz  Box,2615,CPUs
13996,amd yd2400c5fbbox ryzen 5 2400g cpu with wraith stealth cooler and rx vega graphics black,3,5873,AMD Ryzen 5 2400G 3.6GHz  Box,2615,CPUs
13997,amd ryzen 5 2400g processor 3.6 ghz box 2 mb l2,14,5873,AMD Ryzen 5 2400G 3.6GHz  Box,2615,CPUs
13998,amd ryzen 5 2400g 8 thread 3.65ghz /3.9ghz turbo vega graphics am4 cpu inc wraith stealth cooler,121,5873,AMD Ryzen 5 2400G 3.6GHz  Box,2615,CPUs
13999,boxed processor amd ryzen 5 2400g 4 x 3.6 ghz quad,16,5873,AMD Ryzen 5 2400G 3.6GHz  Box,2615,CPUs
14000,amd prozessor ryzen 5 cpu 2400g 3 9 ghz fsb1.250 4 mb sockel am4 box set yd2400c5fbbox,36,5873,AMD Ryzen 5 2400G 3.6GHz  Box,2615,CPUs
14001,amd ryzen threadripper 1950x 16 core unlocked processor,5,5874,AMD Ryzen Threadripper 1950X 3.4Ghz  Box,2615,CPUs
14002,amd ryzen threadripper 1950x 16 core tr4 processor,4,5874,AMD Ryzen Threadripper 1950X 3.4Ghz  Box,2615,CPUs
